state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,commodity_ml,commodity_ta,commodity_te,commodity_kn,commodity_hi
Maharashtra,Pune,Pune,Bottle gourd,Other,04/03/2019,1000,2000,1500.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Maharashtra,Pune,Pune,Brinjal,Other,04/03/2019,1000,2000,1500.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Maharashtra,Pune,Pune,Cabbage,Other,04/03/2019,700,1000,800.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Maharashtra,Pune,Pune,Carrot,Other,04/03/2019,700,1200,1000.0,Carrot,Carrot,Carrot,Carrot,Carrot
Maharashtra,Pune,Pune,Cauliflower,Other,04/03/2019,600,1300,1000.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Maharashtra,Pune,Pune,Chikoos(Sapota),Other,04/03/2019,1000,2500,1500.0,Chikoos(Sapota),Chikoos(Sapota),Chikoos(Sapota),Chikoos(Sapota),Chikoos(Sapota)
Maharashtra,Pune,Pune,Chilly Capsicum,Other,04/03/2019,2000,3500,2500.0,Chilly Capsicum,Chilly Capsicum,Chilly Capsicum,Chilly Capsicum,Chilly Capsicum
Maharashtra,Pune,Pune,Coriander(Leaves),Other,04/03/2019,2,5,4.0,Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves)
Maharashtra,Pune,Pune,Cucumbar(Kheera),Other,04/03/2019,1000,3000,2000.0,Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera)
Maharashtra,Pune,Pune,Drumstick,Other,04/03/2019,2000,4000,3000.0,Drumstick,Drumstick,Drumstick,Drumstick,Drumstick
Maharashtra,Pune,Pune,Elephant Yam (Suran),Other,04/03/2019,1200,1500,1300.0,Elephant Yam (Suran),Elephant Yam (Suran),Elephant Yam (Suran),Elephant Yam (Suran),Elephant Yam (Suran)
Maharashtra,Pune,Pune,Garlic,Other,04/03/2019,800,5000,2000.0,Garlic,Garlic,Garlic,Garlic,Garlic
Maharashtra,Pune,Pune,Ginger(Dry),Other,04/03/2019,3500,6750,4500.0,Ginger(Dry),Ginger(Dry),Ginger(Dry),Ginger(Dry),Ginger(Dry)
Maharashtra,Pune,Pune,Grapes,Other,04/03/2019,1500,6000,3000.0,Grapes,Grapes,Grapes,Grapes,Grapes
Maharashtra,Pune,Pune,Green Chilli,Other,04/03/2019,3000,6500,3500.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Maharashtra,Pune,Pune,Guar,Other,04/03/2019,4000,6000,5000.0,Guar,Guar,Guar,Guar,Guar
Maharashtra,Pune,Pune,Guava,Other,04/03/2019,2000,5000,3500.0,Guava,Guava,Guava,Guava,Guava
Maharashtra,Pune,Pune,Karbuja(Musk Melon),Other,04/03/2019,1500,2500,1700.0,Karbuja(Musk Melon),Karbuja(Musk Melon),Karbuja(Musk Melon),Karbuja(Musk Melon),Karbuja(Musk Melon)
Maharashtra,Pune,Pune,Lime,Other,04/03/2019,400,3000,1000.0,Lime,Lime,Lime,Lime,Lime
Maharashtra,Pune,Pune,Little gourd (Kundru),Other,04/03/2019,1500,3000,2000.0,Little gourd (Kundru),Little gourd (Kundru),Little gourd (Kundru),Little gourd (Kundru),Little gourd (Kundru)
Maharashtra,Pune,Pune,Mint(Pudina),Other,04/03/2019,2,3,2.0,Mint(Pudina),Mint(Pudina),Mint(Pudina),Mint(Pudina),Mint(Pudina)
Maharashtra,Pune,Pune,Onion,Local,04/03/2019,200,550,300.0,Onion,Onion,Onion,Onion,Onion
Maharashtra,Pune,Pune,Onion Green,Other,04/03/2019,3,6,5.0,Onion Green,Onion Green,Onion Green,Onion Green,Onion Green
Maharashtra,Pune,Pune,Orange,Other,04/03/2019,1300,5800,2900.0,Orange,Orange,Orange,Orange,Orange
Maharashtra,Pune,Pune,Pear(Marasebu),Other,04/03/2019,6000,12000,8000.0,Pear(Marasebu),Pear(Marasebu),Pear(Marasebu),Pear(Marasebu),Pear(Marasebu)
Maharashtra,Pune,Pune,Peas Wet,Other,04/03/2019,1600,2000,1800.0,Peas Wet,Peas Wet,Peas Wet,Peas Wet,Peas Wet
Maharashtra,Pune,Pune,Pineapple,Other,04/03/2019,1000,2000,1400.0,Pineapple,Pineapple,Pineapple,Pineapple,Pineapple
Maharashtra,Pune,Pune,Potato,Other,04/03/2019,800,1350,1100.0,Potato,Potato,Potato,Potato,Potato
Maharashtra,Pune,Pune,Pumpkin,Other,04/03/2019,800,2000,1500.0,Pumpkin,Pumpkin,Pumpkin,Pumpkin,Pumpkin
Maharashtra,Pune,Pune,Raddish,Other,04/03/2019,7,20,12.0,Raddish,Raddish,Raddish,Raddish,Raddish
Maharashtra,Pune,Pune,Rajgir,Other,04/03/2019,3,5,4.0,Rajgir,Rajgir,Rajgir,Rajgir,Rajgir
Maharashtra,Pune,Pune,Ridgeguard(Tori),Other,04/03/2019,2500,4500,3000.0,Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori)
Maharashtra,Pune,Pune,Snakeguard,Other,04/03/2019,1500,2000,1700.0,Snakeguard,Snakeguard,Snakeguard,Snakeguard,Snakeguard
Maharashtra,Pune,Pune,Spinach,Other,04/03/2019,3,5,4.0,Spinach,Spinach,Spinach,Spinach,Spinach
Maharashtra,Pune,Pune,Sweet Potato,Other,04/03/2019,1000,2500,1500.0,Sweet Potato,Sweet Potato,Sweet Potato,Sweet Potato,Sweet Potato
Maharashtra,Pune,Pune,Sweet Pumpkin,Other,04/03/2019,600,1800,1000.0,Sweet Pumpkin,Sweet Pumpkin,Sweet Pumpkin,Sweet Pumpkin,Sweet Pumpkin
Maharashtra,Pune,Pune,Tender Coconut,Other,04/03/2019,300,900,400.0,Tender Coconut,Tender Coconut,Tender Coconut,Tender Coconut,Tender Coconut
Maharashtra,Pune,Pune,Tomato,Local,04/03/2019,700,1400,1000.0,Tomato,Tomato,Tomato,Tomato,Tomato
Maharashtra,Pune,Pune,Water Melon,Other,04/03/2019,300,1000,400.0,Water Melon,Water Melon,Water Melon,Water Melon,Water Melon
Maharashtra,Pune,Pune(Hadapsar),Bhindi(Ladies Finger),Other,04/03/2019,4000,6000,5000.0,Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger)
Maharashtra,Pune,Pune(Hadapsar),Bitter gourd,Other,04/03/2019,4000,6000,5000.0,Bitter gourd,Bitter gourd,Bitter gourd,Bitter gourd,Bitter gourd
Maharashtra,Pune,Pune(Hadapsar),Bottle gourd,Other,04/03/2019,1000,2000,1500.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Maharashtra,Pune,Pune(Hadapsar),Brinjal,Other,04/03/2019,1000,2500,1800.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Maharashtra,Pune,Pune(Hadapsar),Cabbage,Other,04/03/2019,600,1000,800.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Maharashtra,Pune,Pune(Hadapsar),Cauliflower,Other,04/03/2019,600,1200,1000.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Maharashtra,Pune,Pune(Hadapsar),Coriander(Leaves),Other,04/03/2019,2,4,3.0,Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves)
Maharashtra,Pune,Pune(Hadapsar),Cucumbar(Kheera),Other,04/03/2019,2000,4000,3000.0,Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera)
Maharashtra,Pune,Pune(Hadapsar),Grapes,Other,04/03/2019,3000,3000,3000.0,Grapes,Grapes,Grapes,Grapes,Grapes
Maharashtra,Pune,Pune(Hadapsar),Guava,Other,04/03/2019,4000,4700,4500.0,Guava,Guava,Guava,Guava,Guava
Maharashtra,Pune,Pune(Hadapsar),Leafy Vegetable,Other,04/03/2019,1800,1800,1800.0,Leafy Vegetable,Leafy Vegetable,Leafy Vegetable,Leafy Vegetable,Leafy Vegetable
Maharashtra,Pune,Pune(Hadapsar),Methi(Leaves),Other,04/03/2019,3,10,6.0,Methi(Leaves),Methi(Leaves),Methi(Leaves),Methi(Leaves),Methi(Leaves)
Maharashtra,Pune,Pune(Hadapsar),Mint(Pudina),Other,04/03/2019,6,6,6.0,Mint(Pudina),Mint(Pudina),Mint(Pudina),Mint(Pudina),Mint(Pudina)
Maharashtra,Pune,Pune(Hadapsar),Onion,Local,04/03/2019,200,600,300.0,Onion,Onion,Onion,Onion,Onion
Maharashtra,Pune,Pune(Hadapsar),Onion Green,Other,04/03/2019,3,7,5.0,Onion Green,Onion Green,Onion Green,Onion Green,Onion Green
Maharashtra,Pune,Pune(Hadapsar),Peas Wet,Other,04/03/2019,3000,5000,4000.0,Peas Wet,Peas Wet,Peas Wet,Peas Wet,Peas Wet
Maharashtra,Pune,Pune(Hadapsar),Raddish,Other,04/03/2019,3,12,8.0,Raddish,Raddish,Raddish,Raddish,Raddish
Maharashtra,Pune,Pune(Hadapsar),Rajgir,Other,04/03/2019,2,4,3.0,Rajgir,Rajgir,Rajgir,Rajgir,Rajgir
Maharashtra,Pune,Pune(Hadapsar),Ridgeguard(Tori),Other,04/03/2019,5000,7000,6000.0,Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori)
Maharashtra,Pune,Pune(Hadapsar),Spinach,Other,04/03/2019,1,4,3.0,Spinach,Spinach,Spinach,Spinach,Spinach
Maharashtra,Pune,Pune(Hadapsar),Tomato,Other,04/03/2019,700,1800,1400.0,Tomato,Tomato,Tomato,Tomato,Tomato
Maharashtra,Pune,Pune(Hadapsar),Water Melon,Other,04/03/2019,700,900,800.0,Water Melon,Water Melon,Water Melon,Water Melon,Water Melon
Maharashtra,Pune,Pune(Khadiki),Carrot,Other,04/03/2019,800,1000,900.0,Carrot,Carrot,Carrot,Carrot,Carrot
Maharashtra,Pune,Pune(Khadiki),Cauliflower,Other,04/03/2019,700,800,750.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Maharashtra,Pune,Pune(Khadiki),Coriander(Leaves),Other,04/03/2019,3,4,4.0,Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves)
Maharashtra,Pune,Pune(Khadiki),Green Chilli,Other,04/03/2019,1600,3200,2400.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Maharashtra,Pune,Pune(Khadiki),Onion,Local,04/03/2019,300,500,400.0,Onion,Onion,Onion,Onion,Onion
Maharashtra,Pune,Pune(Khadiki),Onion Green,Other,04/03/2019,5,5,5.0,Onion Green,Onion Green,Onion Green,Onion Green,Onion Green
Maharashtra,Pune,Pune(Khadiki),Potato,Other,04/03/2019,500,1200,850.0,Potato,Potato,Potato,Potato,Potato
Maharashtra,Pune,Pune(Khadiki),Raddish,Other,04/03/2019,8,8,8.0,Raddish,Raddish,Raddish,Raddish,Raddish
Maharashtra,Pune,Pune(Khadiki),Spinach,Other,04/03/2019,3,5,4.0,Spinach,Spinach,Spinach,Spinach,Spinach
Maharashtra,Pune,Pune(Khadiki),Tomato,Local,04/03/2019,800,1200,1000.0,Tomato,Tomato,Tomato,Tomato,Tomato
Maharashtra,Pune,Pune(Pimpri),Beans,Other,04/03/2019,3000,4200,3600.0,Beans,Beans,Beans,Beans,Beans
Maharashtra,Pune,Pune(Pimpri),Beetroot,Other,04/03/2019,1400,1400,1400.0,Beetroot,Beetroot,Beetroot,Beetroot,Beetroot
Maharashtra,Pune,Pune(Pimpri),Bottle gourd,Other,04/03/2019,2000,2000,2000.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Maharashtra,Pune,Pune(Pimpri),Brinjal,Other,04/03/2019,2200,3000,2600.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Maharashtra,Pune,Pune(Pimpri),Cabbage,Other,04/03/2019,1500,1600,1550.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Maharashtra,Pune,Pune(Pimpri),Cauliflower,Other,04/03/2019,1200,1200,1200.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Maharashtra,Pune,Pune(Pimpri),Coriander(Leaves),Other,04/03/2019,3,4,4.0,Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves)
Maharashtra,Pune,Pune(Pimpri),Drumstick,Other,04/03/2019,5000,5000,5000.0,Drumstick,Drumstick,Drumstick,Drumstick,Drumstick
Maharashtra,Pune,Pune(Pimpri),Onion,Local,04/03/2019,500,600,550.0,Onion,Onion,Onion,Onion,Onion
Maharashtra,Pune,Pune(Pimpri),Potato,Other,04/03/2019,1000,1000,1000.0,Potato,Potato,Potato,Potato,Potato
Maharashtra,Pune,Pune(Pimpri),Raddish,Other,04/03/2019,8,12,10.0,Raddish,Raddish,Raddish,Raddish,Raddish
Maharashtra,Pune,Pune(Pimpri),Spinach,Other,04/03/2019,8,9,9.0,Spinach,Spinach,Spinach,Spinach,Spinach
Maharashtra,Pune,Pune(Pimpri),Tomato,Local,04/03/2019,1200,1200,1200.0,Tomato,Tomato,Tomato,Tomato,Tomato
Maharashtra,Satara,Karad,Apple,Simla,04/03/2019,5400,8000,8000.0,Apple,Apple,Apple,Apple,Apple
Maharashtra,Satara,Karad,Banana,Other,04/03/2019,600,1000,1000.0,Banana,Banana,Banana,Banana,Banana
Maharashtra,Satara,Karad,Beans,Other,04/03/2019,2000,2500,2500.0,Beans,Beans,Beans,Beans,Beans
Maharashtra,Satara,Karad,Bhindi(Ladies Finger),Other,04/03/2019,3500,4000,4000.0,Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger)
Maharashtra,Satara,Karad,Bitter gourd,Other,04/03/2019,3000,3700,3700.0,Bitter gourd,Bitter gourd,Bitter gourd,Bitter gourd,Bitter gourd
Maharashtra,Satara,Karad,Bottle gourd,Other,04/03/2019,500,1000,1000.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Maharashtra,Satara,Karad,Brinjal,Other,04/03/2019,500,800,800.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Maharashtra,Satara,Karad,Cabbage,Other,04/03/2019,500,1000,1000.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Maharashtra,Satara,Karad,Carrot,Other,04/03/2019,500,1000,1000.0,Carrot,Carrot,Carrot,Carrot,Carrot
Maharashtra,Satara,Karad,Cauliflower,Other,04/03/2019,400,900,900.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Maharashtra,Satara,Karad,Chikoos(Sapota),Other,04/03/2019,2000,2500,2500.0,Chikoos(Sapota),Chikoos(Sapota),Chikoos(Sapota),Chikoos(Sapota),Chikoos(Sapota)
Maharashtra,Satara,Karad,Chilly Capsicum,Other,04/03/2019,3000,3500,3500.0,Chilly Capsicum,Chilly Capsicum,Chilly Capsicum,Chilly Capsicum,Chilly Capsicum
Maharashtra,Satara,Karad,Coriander(Leaves),Other,04/03/2019,1,2,2.0,Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves)
Maharashtra,Satara,Karad,Cucumbar(Kheera),Other,04/03/2019,1500,2000,2000.0,Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera)
Maharashtra,Satara,Karad,Drumstick,Other,04/03/2019,1600,2000,2000.0,Drumstick,Drumstick,Drumstick,Drumstick,Drumstick
Maharashtra,Satara,Karad,Garlic,Other,04/03/2019,3000,3400,3400.0,Garlic,Garlic,Garlic,Garlic,Garlic
Maharashtra,Satara,Karad,Ginger(Dry),Other,04/03/2019,5000,6500,6500.0,Ginger(Dry),Ginger(Dry),Ginger(Dry),Ginger(Dry),Ginger(Dry)
Maharashtra,Satara,Karad,Grapes,Other,04/03/2019,1500,2250,2250.0,Grapes,Grapes,Grapes,Grapes,Grapes
Maharashtra,Satara,Karad,Green Chilli,Other,04/03/2019,3500,4500,4500.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Maharashtra,Satara,Karad,Guar,Other,04/03/2019,4000,4600,4600.0,Guar,Guar,Guar,Guar,Guar
Maharashtra,Satara,Karad,Onion,Other,04/03/2019,400,800,800.0,Onion,Onion,Onion,Onion,Onion
Maharashtra,Satara,Karad,Onion Green,Other,04/03/2019,2,3,3.0,Onion Green,Onion Green,Onion Green,Onion Green,Onion Green
Maharashtra,Satara,Karad,Peas Wet,Other,04/03/2019,2000,2600,2600.0,Peas Wet,Peas Wet,Peas Wet,Peas Wet,Peas Wet
Maharashtra,Satara,Karad,Pomegranate,Other,04/03/2019,2000,2500,2500.0,Pomegranate,Pomegranate,Pomegranate,Pomegranate,Pomegranate
Maharashtra,Satara,Karad,Potato,Local,04/03/2019,1000,1500,1500.0,Potato,Potato,Potato,Potato,Potato
Maharashtra,Satara,Karad,Ridgeguard(Tori),Other,04/03/2019,3000,3800,3800.0,Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori)
Maharashtra,Satara,Karad,Spinach,Other,04/03/2019,1,2,2.0,Spinach,Spinach,Spinach,Spinach,Spinach
Maharashtra,Satara,Karad,Sweet Potato,Hosur Red,04/03/2019,1000,1800,1800.0,Sweet Potato,Sweet Potato,Sweet Potato,Sweet Potato,Sweet Potato
Maharashtra,Satara,Karad,Tomato,Other,04/03/2019,600,1000,1000.0,Tomato,Tomato,Tomato,Tomato,Tomato
Maharashtra,Satara,Karad,Water Melon,Other,04/03/2019,600,700,700.0,Water Melon,Water Melon,Water Melon,Water Melon,Water Melon
Maharashtra,Sholapur,Akluj,Brinjal,Other,04/03/2019,1500,2500,2000.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Maharashtra,Sholapur,Akluj,Potato,Local,04/03/2019,1200,1600,1400.0,Potato,Potato,Potato,Potato,Potato
Maharashtra,Sholapur,Mangal Wedha,Bhindi(Ladies Finger),Other,04/03/2019,800,4300,2800.0,Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger),Bhindi(Ladies Finger)
Maharashtra,Sholapur,Mangal Wedha,Bitter gourd,Other,04/03/2019,3100,3100,3100.0,Bitter gourd,Bitter gourd,Bitter gourd,Bitter gourd,Bitter gourd
Maharashtra,Sholapur,Mangal Wedha,Brinjal,Other,04/03/2019,600,2400,1300.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Maharashtra,Sholapur,Mangal Wedha,Coriander(Leaves),Other,04/03/2019,1,3,2.0,Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves),Coriander(Leaves)
Maharashtra,Sholapur,Mangal Wedha,Cucumbar(Kheera),Other,04/03/2019,400,3600,2000.0,Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera),Cucumbar(Kheera)
Maharashtra,Sholapur,Mangal Wedha,Green Chilli,Other,04/03/2019,3500,6600,5000.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Maharashtra,Sholapur,Mangal Wedha,Onion,Other,04/03/2019,100,700,500.0,Onion,Onion,Onion,Onion,Onion
Maharashtra,Sholapur,Mangal Wedha,Ridgeguard(Tori),Other,04/03/2019,1000,5900,2900.0,Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori),Ridgeguard(Tori)
Maharashtra,Sholapur,Mangal Wedha,Tomato,Other,04/03/2019,300,1700,1000.0,Tomato,Tomato,Tomato,Tomato,Tomato
Maharashtra,Sholapur,Pandharpur,Banana,Other,04/03/2019,425,511,475.0,Banana,Banana,Banana,Banana,Banana
Manipur,Bishnupur,Bishenpur,Banana,Other,04/03/2019,3300,4000,3500.0,Banana,Banana,Banana,Banana,Banana
Manipur,Bishnupur,Bishenpur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,04/03/2019,0,9600,9600.0,Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal)
Manipur,Bishnupur,Bishenpur,Cabbage,Cabbage,04/03/2019,1100,1300,1300.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Manipur,Bishnupur,Bishenpur,Cauliflower,Cauliflower,04/03/2019,2300,2500,2500.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Manipur,Bishnupur,Bishenpur,Ginger(Green),Green Ginger,04/03/2019,4300,4500,4500.0,Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green)
Manipur,Bishnupur,Bishenpur,Masur Dal,Masur Dal,04/03/2019,7300,7350,7300.0,Masur Dal,Masur Dal,Masur Dal,Masur Dal,Masur Dal
Manipur,Bishnupur,Bishenpur,Onion,Onion,04/03/2019,2400,2500,2500.0,Onion,Onion,Onion,Onion,Onion
Manipur,Bishnupur,Bishenpur,Paddy(Dhan)(Common),Other,04/03/2019,2250,2250,2250.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Manipur,Bishnupur,Bishenpur,Potato,Other,04/03/2019,800,1000,1000.0,Potato,Potato,Potato,Potato,Potato
Manipur,Bishnupur,Bishenpur,Rice,Other,04/03/2019,3700,3700,3700.0,Rice,Rice,Rice,Rice,Rice
Manipur,Chandel,Moreh,Banana,Other,04/03/2019,2800,3200,3000.0,Banana,Banana,Banana,Banana,Banana
Manipur,Chandel,Moreh,Cabbage,Other,04/03/2019,800,1200,1000.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Manipur,Chandel,Moreh,Cauliflower,Other,04/03/2019,1800,2200,2000.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Manipur,Chandel,Moreh,Dry Chillies,Other,04/03/2019,13000,13500,13300.0,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies
Manipur,Chandel,Moreh,Ginger(Green),Green Ginger,04/03/2019,3300,3700,3500.0,Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green)
Manipur,Chandel,Moreh,Masur Dal,Masur Dal,04/03/2019,0,7400,7400.0,Masur Dal,Masur Dal,Masur Dal,Masur Dal,Masur Dal
Manipur,Chandel,Moreh,Onion,Other,04/03/2019,2300,2500,2500.0,Onion,Onion,Onion,Onion,Onion
Manipur,Chandel,Moreh,Potato,Other,04/03/2019,1200,1600,1400.0,Potato,Potato,Potato,Potato,Potato
Manipur,Chandel,Moreh,Rice,Other,04/03/2019,3500,3500,3500.0,Rice,Rice,Rice,Rice,Rice
Manipur,Imphal East,Lamlong Bazaar,Banana,Other,04/03/2019,2800,3500,3500.0,Banana,Banana,Banana,Banana,Banana
Manipur,Imphal East,Lamlong Bazaar,Cabbage,Cabbage,04/03/2019,1300,1500,1500.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Manipur,Imphal East,Lamlong Bazaar,Cauliflower,Cauliflower,04/03/2019,2300,2500,2500.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Manipur,Imphal East,Lamlong Bazaar,Dry Chillies,Other,04/03/2019,13000,15000,15000.0,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies
Manipur,Imphal East,Lamlong Bazaar,Ginger(Green),Green Ginger,04/03/2019,5300,5500,5500.0,Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green)
Manipur,Imphal East,Lamlong Bazaar,Masur Dal,Masur Dal,04/03/2019,0,8200,8200.0,Masur Dal,Masur Dal,Masur Dal,Masur Dal,Masur Dal
Manipur,Imphal East,Lamlong Bazaar,Onion,Other,04/03/2019,1300,2500,2500.0,Onion,Onion,Onion,Onion,Onion
Manipur,Imphal East,Lamlong Bazaar,Paddy(Dhan)(Common),Other,04/03/2019,0,2500,2500.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Manipur,Imphal East,Lamlong Bazaar,Potato,Other,04/03/2019,800,1000,1000.0,Potato,Potato,Potato,Potato,Potato
Manipur,Imphal East,Lamlong Bazaar,Rice,Other,04/03/2019,3900,4100,4100.0,Rice,Rice,Rice,Rice,Rice
Manipur,Imphal West,Imphal,Banana,Other,04/03/2019,3300,3500,3500.0,Banana,Banana,Banana,Banana,Banana
Manipur,Imphal West,Imphal,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,04/03/2019,0,8000,8000.0,Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal)
Manipur,Imphal West,Imphal,Cabbage,Other,04/03/2019,1300,1500,1500.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Manipur,Imphal West,Imphal,Cauliflower,Other,04/03/2019,1800,2000,2000.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Manipur,Imphal West,Imphal,Dry Chillies,Other,04/03/2019,14800,15000,15000.0,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies
Manipur,Imphal West,Imphal,Ginger(Green),Green Ginger,04/03/2019,2800,3000,3000.0,Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green)
Manipur,Imphal West,Imphal,Masur Dal,Masur Dal,04/03/2019,0,7000,7000.0,Masur Dal,Masur Dal,Masur Dal,Masur Dal,Masur Dal
Manipur,Imphal West,Imphal,Onion,Other,04/03/2019,2300,2700,2500.0,Onion,Onion,Onion,Onion,Onion
Manipur,Imphal West,Imphal,Paddy(Dhan)(Common),Other,04/03/2019,1050,2250,2250.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Manipur,Imphal West,Imphal,Potato,Other,04/03/2019,1500,1500,1500.0,Potato,Potato,Potato,Potato,Potato
Manipur,Imphal West,Imphal,Rice,Other,04/03/2019,3800,3800,3800.0,Rice,Rice,Rice,Rice,Rice
Manipur,Thoubal,Thoubal,Banana,Other,04/03/2019,3000,4000,3500.0,Banana,Banana,Banana,Banana,Banana
Manipur,Thoubal,Thoubal,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,04/03/2019,0,11000,11000.0,Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal)
Manipur,Thoubal,Thoubal,Cabbage,Cabbage,04/03/2019,700,1300,1000.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Manipur,Thoubal,Thoubal,Cauliflower,Cauliflower,04/03/2019,1700,2300,2000.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Manipur,Thoubal,Thoubal,Dry Chillies,Other,04/03/2019,13500,14500,14000.0,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies,Dry Chillies
